스캐너,파일종류,종목코드,종목명,전일종가,금일종가,장중최대상승률(%),종가수익률(%)
7.0_early,all,322000,HD현대에너지솔루션,126000,131700,8.81,4.52
7.0_early,all,004000,롯데정밀화학,51100,54700,7.44,7.05
7.0_early,all,166090,하나머티리얼즈,59500,61200,3.36,2.86
7.0_early,all,100790,미래에셋벤처투자,22850,24050,12.04,5.25
7.0_early,all,389470,인벤티지랩,87000,83900,1.61,-3.56
7.0_early,all,100090,SK오션플랜트,18870,18940,2.23,0.37
7.0_early,all,183300,코미코,117000,120000,3.33,2.56
7.0_early,all,057050,현대홈쇼핑,83900,84100,1.55,0.24
7.0_early,all,089970,브이엠,41050,45900,14.25,11.81
7.0_early,all,052400,코나아이,59600,60100,3.02,0.84
7.0_early,all,187660,현대ADM,16670,16200,1.68,-2.82
7.0_early,all,126340,비나텍,130900,135600,6.65,3.59
7.0_early,all,074600,원익QnC,33400,34050,3.29,1.95
7.0_early,all,044490,태웅,42800,44100,6.89,3.04
7.0_early,all,420770,기가비스,70400,77300,13.07,9.8
7.0_early,all,348210,넥스틴,79500,80800,2.89,1.64
7.0_early,all,248070,솔루엠,17900,17990,0.56,0.5
7.0_early,all,102940,코오롱생명과학,61000,61100,2.79,0.16
7.0_early,all,001510,SK증권,1730,1880,14.74,8.67
7.0_early,all,448900,한국피아이엠,111000,109400,2.34,-1.44
7.0_early,all,424870,이뮨온시아,8590,9010,7.68,4.89
7.0_early,all,046890,서울반도체,11000,11480,6.91,4.36
7.0_early,all,356860,티엘비,59100,71100,23.01,20.3
7.0_early,all,083450,GST,29700,30950,4.21,4.21
7.0_early,all,122640,예스티,24550,24500,2.85,-0.2
7.0_early,all,194480,데브시스터즈,41150,42250,3.28,2.67
7.0_early,all,009155,삼성전기우,178900,187700,5.37,4.92
7.0_early,all,168360,펨트론,21600,22850,6.25,5.79
7.0_early,all,394800,쓰리빌리언,14960,15170,1.8,1.4
7.0_early,all,309710,아이티켐,36350,37400,6.6,2.89
7.0_early,all,110990,디아이티,22700,22650,1.76,-0.22
7.0_early,all,025860,남해화학,8900,8090,-2.36,-9.1
7.0_early,all,092870,엑시콘,30550,31850,4.42,4.26
7.0_early,all,010820,퍼스텍,7550,7550,4.37,0.0
7.0_early,all,221800,유투바이오,23200,22600,3.45,-2.59
7.0_early,all,389260,대명에너지,20250,20300,1.23,0.25
7.0_early,all,393890,더블유씨피,12520,14810,23.8,18.29
7.0_early,all,017860,DS단석,19830,19350,0.25,-2.42
7.0_early,all,006805,미래에셋증권우,23100,23100,1.95,0.0
7.0_early,all,045390,대아티아이,4170,4305,3.6,3.24
7.0_early,all,117580,대성에너지,10310,9770,-1.94,-5.24
7.0_early,all,382900,범한퓨얼셀,30750,31700,4.07,3.09
7.0_early,all,005010,휴스틸,4910,5120,5.7,4.28
7.0_early,all,094820,일진파워,17610,17750,4.09,0.8
7.0_early,all,361390,제노코,28800,29750,5.73,3.3
7.0_early,all,044450,KSS해운,10480,10590,3.15,1.05
7.0_early,all,091580,상신이디피,17850,18400,7.45,3.08
7.0_early,all,125020,티씨머티리얼즈,5860,5720,3.33,-2.39
7.0_early,all,425040,티이엠씨,10270,10830,8.57,5.45
7.0_early,all,000440,중앙에너비스,32450,28700,-3.7,-11.56
7.0_early,all,005860,한일사료,4390,4000,-2.62,-8.88
7.0_early,all,389030,지니너스,5700,6050,8.77,6.14
7.0_early,all,065450,빅텍,5000,5040,2.4,0.8
7.0_early,all,004140,동방,2710,2765,4.06,2.03
7.0_early,all,024740,한일단조,3235,3095,-0.31,-4.33
7.0_early,all,448710,코츠테크놀로지,20250,20250,0.99,0.0
7.0_early,all,006890,태경케미컬,8650,8470,-0.23,-2.08
7.0_early,all,005930,삼성전자,193900,208500,7.79,7.53
7.0_early,all,000660,SK하이닉스,970000,1056000,9.28,8.87
7.0_early,all,005935,삼성전자우,141000,149100,5.85,5.74
7.0_early,all,402340,SK스퀘어,587000,630000,8.52,7.33
7.0_early,all,034020,두산에너빌리티,104400,107300,4.02,2.78
7.0_early,all,329180,HD현대중공업,587000,590000,1.87,0.51
7.0_early,all,006800,미래에셋증권,69100,69900,3.18,1.16
7.0_early,all,009150,삼성전기,446500,464000,4.14,3.92
7.0_early,all,010140,삼성중공업,29150,29100,1.54,-0.17
7.0_early,all,010120,LS ELECTRIC,762000,833000,10.1,9.32
7.0_early,all,000150,두산,1110000,1189000,8.56,7.12
7.0_early,all,000720,현대건설,161000,170100,7.83,5.65
7.0_early,all,000250,삼천당제약,739000,784000,8.8,6.09
7.0_early,all,017670,SK텔레콤,79700,81200,2.26,1.88
7.0_early,all,298380,에이비엘바이오,191000,195500,4.19,2.36
7.0_early,all,009830,한화솔루션,49450,50800,3.94,2.73
7.0_early,all,950160,코오롱티슈진,102000,100700,1.47,-1.27
7.0_early,all,006260,LS,263000,282000,8.37,7.22
7.0_early,all,443060,HD현대마린솔루션,176900,183400,3.96,3.67
7.0_early,all,087010,펩트론,311000,328000,6.67,5.47
7.0_early,all,128940,한미약품,520000,531000,4.42,2.12
7.0_early,all,052690,한전기술,170600,172300,3.63,1.0
7.0_early,all,310210,보로노이,347000,339000,3.6,-2.31
7.0_early,all,036570,엔씨소프트,224500,230000,2.67,2.45
7.0_early,all,251270,넷마블,54800,53700,0.55,-2.01
7.0_early,all,095340,ISC,211000,230000,10.9,9.0
7.0_early,all,263750,펄어비스,63600,65600,5.19,3.14
7.0_early,all,226950,올릭스,186600,190000,5.84,1.82
7.0_early,all,012510,더존비즈온,119100,119100,0.17,0.0
7.0_early,all,353200,대덕전자,67200,74800,12.5,11.31
7.0_early,all,083650,비에이치아이,105100,105600,2.76,0.48
7.0_early,all,237690,에스티팜,153400,155800,3.0,1.56
7.0_early,all,440110,파두,62700,62500,4.15,-0.32
7.0_early,all,005850,에스엘,65700,68200,4.72,3.81
7.0_early,all,009420,한올바이오파마,56200,57400,2.31,2.14
7.0_early,all,00680K,미래에셋증권2우B,21050,21100,1.9,0.24
7.0_early,all,336260,두산퓨얼셀,42500,46200,8.71,8.71
7.0_early,all,178320,서진시스템,45650,45200,3.83,-0.99
7.0_early,all,051600,한전KPS,59300,60300,2.19,1.69
7.0_early,all,030530,원익홀딩스,34100,34200,2.35,0.29
7.0_early,all,475830,오름테라퓨틱,121500,129600,7.65,6.67
7.0_early,all,064760,티씨케이,230500,236000,3.9,2.39
7.0_early,all,017960,한국카본,48650,48750,3.6,0.21
7.0_early,all,112610,씨에스윈드,58100,59100,2.58,1.72
7.0_early,all,005440,현대지에프홀딩스,15410,15420,0.78,0.06
7.0_early,all,347700,스피어,50400,48750,3.57,-3.27
7.0_early,all,097230,HJ중공업,26150,27600,6.88,5.54
7.0_early,all,222800,심텍,56500,59600,7.61,5.49
7.0_early,all,039200,오스코텍,54900,58400,7.65,6.38
7.0_early,all,218410,RFHIC,77900,78300,3.08,0.51
7.0_early,all,120110,코오롱인더,70100,71000,1.57,1.28
7.0_early,all,006360,GS건설,22000,25650,21.82,16.59
7.0_early,all,445680,큐리옥스바이오시스템즈,109100,139600,29.97,27.96
7.0_early,all,140860,파크시스템스,264000,264500,1.7,0.19
7.0_early,all,078600,대주전자재료,113300,118500,7.41,4.59
7.0_early,all,001120,LX인터내셔널,45000,43050,0.89,-4.33
7.0_early,all,437730,삼현,54700,56200,3.84,2.74
7.0_early,all,115180,큐리언트,45500,46600,5.27,2.42
7.0_early,all,124500,아이티센글로벌,70100,67000,3.14,-4.42
7.0_early,all,060370,LS마린솔루션,30850,30950,2.59,0.32
7.0_early,all,090710,휴림로봇,13440,14890,13.17,10.79
7.0_early,all,456160,지투지바이오,93500,91600,1.28,-2.03
7.0_early,all,127120,제이에스링크,40050,38650,3.12,-3.5
7.0_early,all,229640,LS에코에너지,44400,45050,4.17,1.46
7.0_early,all,004000,롯데정밀화학,51100,54700,7.44,7.05
7.0_early,all,295310,에이치브이엠,102900,96600,4.96,-6.12
7.0_early,all,183300,코미코,117000,120000,3.33,2.56
7.0_early,all,100090,SK오션플랜트,18870,18940,2.23,0.37
7.0_early,all,213420,덕산네오룩스,46600,46850,2.79,0.54
7.0_early,all,003160,디아이,35650,37250,6.87,4.49
7.0_early,all,089970,브이엠,41050,45900,14.25,11.81
7.0_early,all,010780,아이에스동서,32700,32400,4.28,-0.92
7.0_early,all,281820,케이씨텍,47050,51200,9.46,8.82
7.0_early,all,005690,파미셀,16100,16680,5.28,3.6
7.0_early,all,126340,비나텍,130900,135600,6.65,3.59
7.0_early,all,074600,원익QnC,33400,34050,3.29,1.95
7.0_early,all,078160,메디포스트,22200,23250,10.36,4.73
7.0_early,all,044490,태웅,42800,44100,6.89,3.04
7.0_early,all,253590,네오셈,19150,19880,6.53,3.81
7.0_early,all,015750,성우하이텍,9600,9610,3.33,0.1
7.0_early,all,005880,대한해운,2370,2270,1.48,-4.22
7.0_early,all,023160,태광,28850,28800,2.77,-0.17
7.0_early,all,287840,인투셀,49050,49400,2.55,0.71
7.0_early,all,365340,성일하이텍,59300,59600,3.54,0.51
7.0_early,all,425420,티에프이,55900,57600,5.01,3.04
7.0_early,all,200710,에이디테크놀로지,48250,46400,3.01,-3.83
7.0_early,all,046890,서울반도체,11000,11480,6.91,4.36
7.0_early,all,424870,이뮨온시아,8590,9010,7.68,4.89
7.0_early,all,042520,한스바이오메드,43950,54500,29.69,24.0
7.0_early,all,001820,삼화콘덴서,53900,61500,21.34,14.1
7.0_early,all,077360,덕산하이메탈,12280,12720,4.8,3.58
7.0_early,all,105840,우진,26400,27150,4.17,2.84
7.0_early,all,234340,헥토파이낸셜,38000,37400,6.05,-1.58
7.0_early,all,122640,예스티,24550,24500,2.85,-0.2
7.0_early,all,009155,삼성전기우,178900,187700,5.37,4.92
7.0_early,all,107640,한중엔시에스,54300,54000,2.95,-0.55
7.0_early,all,059090,미코,14330,14970,6.77,4.47
7.0_early,all,327260,RF머트리얼즈,56300,55700,2.13,-1.07
7.0_early,all,019210,와이지-원,12490,11930,4.0,-4.48
7.0_early,all,065660,안트로젠,46400,43400,0.22,-6.47
7.0_early,all,031430,신세계인터내셔날,12750,12510,4.16,-1.88
7.0_early,all,006340,대원전선,5670,6520,19.22,14.99
7.0_early,all,025860,남해화학,8900,8090,-2.36,-9.1
7.0_early,all,098070,한텍,39500,42200,8.73,6.84
7.0_early,all,092870,엑시콘,30550,31850,4.42,4.26
7.0_early,all,080580,오킨스전자,18570,19520,7.16,5.12
7.0_early,all,389260,대명에너지,20250,20300,1.23,0.25
7.0_early,all,290550,디케이티,18000,18890,6.39,4.94
7.0_early,all,024060,흥구석유,22750,20050,-3.08,-11.87
7.0_early,all,464080,에스오에스랩,17890,17630,1.68,-1.45
7.0_early,all,073490,이노와이어리스,40900,40000,3.06,-2.2
7.0_early,all,000390,삼화페인트,11000,10940,7.18,-0.55
7.0_early,all,226590,엠디바이스,27850,36200,29.98,29.98
7.0_early,all,322310,오로스테크놀로지,31000,33700,10.97,8.71
7.0_early,all,056090,시지메드텍,2805,2880,5.17,2.67
7.0_early,all,117580,대성에너지,10310,9770,-1.94,-5.24
7.0_early,all,042370,비츠로테크,10820,11320,20.06,4.62
7.0_early,all,112290,와이씨켐,27700,27250,2.53,-1.62
7.0_early,all,361390,제노코,28800,29750,5.73,3.3
7.0_early,all,005680,삼영전자,13500,14560,10.59,7.85
7.0_early,all,418550,제이오,8380,8290,2.63,-1.07
7.0_early,all,289930,웨이비스,19250,19450,3.79,1.04
7.0_early,all,199820,제일일렉트릭,10720,11830,20.62,10.35
7.0_early,all,091580,상신이디피,17850,18400,7.45,3.08
7.0_early,all,402490,그린리소스,14290,15770,14.98,10.36
7.0_early,all,064850,에프앤가이드,20500,20800,3.9,1.46
7.0_early,all,000520,삼일제약,10580,9950,0.57,-5.95
7.0_early,all,321550,티움바이오,7800,8680,14.62,11.28
7.0_early,all,425040,티이엠씨,10270,10830,8.57,5.45
7.0_early,all,388050,지투파워,11590,11720,5.26,1.12
7.0_early,all,380540,옵티코어,4360,4230,2.75,-2.98
7.0_early,all,232680,라온로보틱스,15830,15920,3.03,0.57
7.0_early,all,000440,중앙에너비스,32450,28700,-3.7,-11.56
7.0_early,all,432720,퀄리타스반도체,13700,14230,15.18,3.87
7.0_early,all,282720,금양그린파워,15840,15940,2.9,0.63
7.0_early,all,389030,지니너스,5700,6050,8.77,6.14
7.0_early,all,052710,아모텍,12920,13530,10.29,4.72
7.0_early,all,005860,한일사료,4390,4000,-2.62,-8.88
7.0_early,all,039560,다산네트웍스,4325,4210,3.7,-2.66
7.0_early,all,225190,LK삼양,2295,2320,5.88,1.09
7.0_early,all,011700,한신기계,4970,5150,6.44,3.62
7.0_early,all,054620,APS,8660,8830,3.35,1.96
7.0_early,all,065450,빅텍,5000,5040,2.4,0.8
7.0_early,all,083500,에프엔에스테크,15600,16890,9.42,8.27
7.0_early,all,004140,동방,2710,2765,4.06,2.03
7.0_early,all,005930,삼성전자,193900,208500,7.79,7.53
7.0_early,all,000660,SK하이닉스,970000,1056000,9.28,8.87
7.0_early,all,005935,삼성전자우,141000,149100,5.85,5.74
7.0_early,all,005380,현대차,522000,545000,4.41,4.41
7.0_early,all,402340,SK스퀘어,587000,630000,8.52,7.33
7.0_early,all,034020,두산에너빌리티,104400,107300,4.02,2.78
7.0_early,all,000270,기아,167300,175100,5.38,4.66
7.0_early,all,032830,삼성생명,217000,235000,13.13,8.29
7.0_early,all,009150,삼성전기,446500,464000,4.14,3.92
7.0_early,all,006400,삼성SDI,389000,405000,4.11,4.11
7.0_early,all,042700,한미반도체,301000,311000,3.82,3.32
7.0_early,all,272210,한화시스템,138900,139800,1.3,0.65
7.0_early,all,010140,삼성중공업,29150,29100,1.54,-0.17
7.0_early,all,298040,효성중공업,2546000,2731000,8.44,7.27
7.0_early,all,000150,두산,1110000,1189000,8.56,7.12
7.0_early,all,000720,현대건설,161000,170100,7.83,5.65
7.0_early,all,047810,한국항공우주,202000,194300,0.0,-3.81
7.0_early,all,000250,삼천당제약,739000,784000,8.8,6.09
7.0_early,all,017670,SK텔레콤,79700,81200,2.26,1.88
7.0_early,all,278470,에이피알,349000,362000,5.16,3.72
7.0_early,all,005830,DB손해보험,179100,189800,7.98,5.97
7.0_early,all,039490,키움증권,444000,469000,6.98,5.63
7.0_early,all,005940,NH투자증권,32400,34200,5.71,5.56
7.0_early,all,298380,에이비엘바이오,191000,195500,4.19,2.36
7.0_early,all,005387,현대차2우B,267500,279500,4.49,4.49
7.0_early,all,003490,대한항공,24850,25500,4.23,2.62
7.0_early,all,007660,이수페타시스,114300,125100,9.97,9.45
7.0_early,all,016360,삼성증권,97400,101500,4.62,4.21
7.0_early,all,058470,리노공업,110000,116600,6.0,6.0
7.0_early,all,006260,LS,263000,282000,8.37,7.22
7.0_early,all,950160,코오롱티슈진,102000,100700,1.47,-1.27
7.0_early,all,443060,HD현대마린솔루션,176900,183400,3.96,3.67
7.0_early,all,087010,펩트론,311000,328000,6.67,5.47
7.0_early,all,029780,삼성카드,58600,60100,2.73,2.56
7.0_early,all,052690,한전기술,170600,172300,3.63,1.0
7.0_early,all,028050,삼성E&A,31650,33300,8.06,5.21
7.0_early,all,005385,현대차우,267500,279500,4.49,4.49
7.0_early,all,011070,LG이노텍,255500,268500,5.28,5.09
7.0_early,all,310210,보로노이,347000,339000,3.6,-2.31
7.0_early,all,240810,원익IPS,118600,124500,4.97,4.97
7.0_early,all,001040,CJ,193000,200000,8.81,3.63
7.0_early,all,271560,오리온,131100,134000,2.82,2.21
7.0_early,all,039030,이오테크닉스,394500,410500,4.56,4.06
7.0_early,all,036570,엔씨소프트,224500,230000,2.67,2.45
7.0_early,all,062040,산일전기,139800,154900,11.73,10.8
7.0_early,all,088350,한화생명,4790,5250,14.2,9.6
7.0_early,all,018880,한온시스템,4095,4400,8.55,7.45
7.0_early,all,489790,한화비전,76900,83900,11.7,9.1
7.0_early,all,263750,펄어비스,63600,65600,5.19,3.14
7.0_early,all,403870,HPSP,44050,50000,16.69,13.51
7.0_early,all,103590,일진전기,78200,82300,5.37,5.24
7.0_early,all,226950,올릭스,186600,190000,5.84,1.82
7.0_early,all,012510,더존비즈온,119100,119100,0.17,0.0
7.0_early,all,011780,금호석유화학,122900,136300,12.29,10.9
7.0_early,all,011170,롯데케미칼,70200,82000,20.37,16.81
7.0_early,all,357780,솔브레인,422000,440000,5.21,4.27
7.0_early,all,145020,휴젤,250000,269500,9.2,7.8
7.0_early,all,083650,비에이치아이,105100,105600,2.76,0.48
7.0_early,all,237690,에스티팜,153400,155800,3.0,1.56
7.0_early,all,009970,영원무역홀딩스,225000,237500,6.44,5.56
7.0_early,all,005850,에스엘,65700,68200,4.72,3.81
7.0_early,all,440110,파두,62700,62500,4.15,-0.32
7.0_early,all,336260,두산퓨얼셀,42500,46200,8.71,8.71
7.0_early,all,009420,한올바이오파마,56200,57400,2.31,2.14
7.0_early,all,084370,유진테크,121400,129300,7.25,6.51
7.0_early,all,036930,주성엔지니어링,61100,62900,4.91,2.95
7.0_early,all,475830,오름테라퓨틱,121500,129600,7.65,6.67
7.0_early,all,051600,한전KPS,59300,60300,2.19,1.69
7.0_early,all,178320,서진시스템,45650,45200,3.83,-0.99
7.0_early,all,064760,티씨케이,230500,236000,3.9,2.39
7.0_early,all,017960,한국카본,48650,48750,3.6,0.21
7.0_early,all,112610,씨에스윈드,58100,59100,2.58,1.72
7.0_early,all,097230,HJ중공업,26150,27600,6.88,5.54
7.0_early,all,004800,효성,133900,148000,10.53,10.53
7.0_early,all,005440,현대지에프홀딩스,15410,15420,0.78,0.06
7.0_early,all,031980,피에스케이홀딩스,103700,108200,7.33,4.34
7.0_early,all,067310,하나마이크론,31250,34050,10.24,8.96
7.0_early,all,222800,심텍,56500,59600,7.61,5.49
7.0_early,all,099320,쎄트렉아이,187500,193200,5.33,3.04
7.0_early,all,375500,DL이앤씨,47250,51600,12.38,9.21
7.0_early,all,120110,코오롱인더,70100,71000,1.57,1.28
7.0_early,all,038500,삼표시멘트,17390,17750,4.14,2.07
7.0_early,all,078600,대주전자재료,113300,118500,7.41,4.59
7.0_early,all,000500,가온전선,102000,109700,9.8,7.55
7.0_early,all,003380,하림지주,15480,15760,2.45,1.81
7.0_early,all,232140,와이씨,20150,21150,6.7,4.96
7.0_early,all,298020,효성티앤씨,348000,394500,17.96,13.36
7.0_early,all,060370,LS마린솔루션,30850,30950,2.59,0.32
7.0_early,all,174900,앱클론,83000,81000,1.2,-2.41
7.0_early,all,048410,현대바이오,15540,16670,7.4,7.27
7.0_early,all,124500,아이티센글로벌,70100,67000,3.14,-4.42
7.0_early,all,397030,에이프릴바이오,63700,66200,4.08,3.92
7.0_early,all,195940,HK이노엔,50200,52900,5.98,5.38
7.0_early,all,294870,HDC현대산업개발,20850,22100,7.67,6.0
7.0_early,all,007810,코리아써키트,52500,60200,17.14,14.67
7.0_early,all,004000,롯데정밀화학,51100,54700,7.44,7.05
7.0_early,all,082640,동양생명,8490,8650,5.3,1.88
7.0_early,all,077970,STX엔진,34200,34750,5.12,1.61
7.0_early,all,229640,LS에코에너지,44400,45050,4.17,1.46
7.0_early,all,127120,제이에스링크,40050,38650,3.12,-3.5
7.0_early,all,100790,미래에셋벤처투자,22850,24050,12.04,5.25
7.0_early,all,183300,코미코,117000,120000,3.33,2.56
7.0_early,all,001740,SK네트웍스,5380,5600,5.58,4.09
7.0_early,all,036540,SFA반도체,6950,7310,5.9,5.18
7.0_early,all,213420,덕산네오룩스,46600,46850,2.79,0.54
7.0_early,all,295310,에이치브이엠,102900,96600,4.96,-6.12
7.0_early,all,089970,브이엠,41050,45900,14.25,11.81
7.0_early,all,006120,SK디스커버리,58700,61500,7.16,4.77
7.0_early,all,281820,케이씨텍,47050,51200,9.46,8.82
7.0_early,all,003160,디아이,35650,37250,6.87,4.49
7.0_early,all,000210,DL,44850,49850,12.37,11.15
7.0_early,all,005690,파미셀,16100,16680,5.28,3.6
7.0_early,all,420770,기가비스,70400,77300,13.07,9.8
7.0_early,all,195870,해성디에스,52900,57500,11.15,8.7
7.0_early,all,126340,비나텍,130900,135600,6.65,3.59
7.0_early,all,468530,프로티나,85900,86100,2.56,0.23
7.0_early,all,010170,대한광통신,7220,7030,4.02,-2.63
7.0_early,all,078160,메디포스트,22200,23250,10.36,4.73
7.0_early,all,074600,원익QnC,33400,34050,3.29,1.95
7.0_early,all,001510,SK증권,1730,1880,14.74,8.67
7.0_early,all,253590,네오셈,19150,19880,6.53,3.81
7.0_early,all,456040,OCI,86400,95800,11.46,10.88
7.0_early,all,102710,이엔에프테크놀로지,56600,59300,4.77,4.77
7.0_early,all,050890,쏠리드,12650,13220,4.51,4.51
7.0_early,all,214320,이노션,19670,19630,0.0,-0.2
7.0_early,all,015750,성우하이텍,9600,9610,3.33,0.1
7.0_early,all,399720,가온칩스,63000,65900,8.41,4.6
7.0_early,all,023160,태광,28850,28800,2.77,-0.17
7.0_early,all,356860,티엘비,59100,71100,23.01,20.3
7.0_early,all,425420,티에프이,55900,57600,5.01,3.04
7.0_early,all,060280,큐렉소,15170,16350,9.56,7.78
7.0_early,all,424870,이뮨온시아,8590,9010,7.68,4.89
7.0_early,all,090460,비에이치,18480,19500,6.87,5.52
7.0_early,all,006910,보성파워텍,12660,12760,3.71,0.79
7.0_early,all,200710,에이디테크놀로지,48250,46400,3.01,-3.83
7.0_early,all,389650,넥스트바이오메디컬,70600,75600,7.79,7.08
7.0_early,all,077360,덕산하이메탈,12280,12720,4.8,3.58
7.0_early,all,083450,GST,29700,30950,4.21,4.21
7.0_early,all,079370,제우스,17050,18310,9.03,7.39
7.0_early,all,368770,파이버프로,17500,16960,2.86,-3.09
7.0_early,all,105840,우진,26400,27150,4.17,2.84
7.0_early,all,009155,삼성전기우,178900,187700,5.37,4.92
7.0_early,all,318060,그래피,42500,48950,16.47,15.18
7.0_early,all,101160,월덱스,31700,32550,4.89,2.68
7.0_early,all,045100,한양이엔지,28200,29850,6.03,5.85
7.0_early,all,234340,헥토파이낸셜,38000,37400,6.05,-1.58
7.0_early,all,006110,삼아알미늄,35250,33300,-2.27,-5.53
7.0_early,all,059090,미코,14330,14970,6.77,4.47
7.0_early,all,001200,유진투자증권,4900,5140,6.73,4.9
7.0_early,all,900290,GRT,6210,6000,2.9,-3.38
7.0_early,all,309710,아이티켐,36350,37400,6.6,2.89
7.0_early,all,098070,한텍,39500,42200,8.73,6.84
7.0_early,all,089890,코세스,28000,28050,4.11,0.18
7.0_early,all,441270,파인엠텍,10550,10990,9.38,4.17
7.0_early,all,475400,씨메스,37400,38500,9.49,2.94
7.0_early,all,019210,와이지-원,12490,11930,4.0,-4.48
7.0_early,all,065660,안트로젠,46400,43400,0.22,-6.47
7.0_early,all,092870,엑시콘,30550,31850,4.42,4.26
7.0_early,all,078350,한양디지텍,25200,26600,6.75,5.56
7.0_early,all,025860,남해화학,8900,8090,-2.36,-9.1
7.0_early,all,080580,오킨스전자,18570,19520,7.16,5.12
7.0_early,all,365270,큐라클,19000,18320,2.63,-3.58
7.0_early,all,089980,상아프론테크,26050,25050,-0.19,-3.84
7.0_early,all,138080,오이솔루션,32900,31650,3.04,-3.8
7.0_early,all,290550,디케이티,18000,18890,6.39,4.94
7.0_early,all,200470,에이팩트,7650,8350,10.85,9.15
7.0_early,all,389020,자람테크놀로지,53600,55500,4.85,3.54
7.0_early,all,033160,엠케이전자,13750,14450,8.22,5.09
7.0_early,all,464080,에스오에스랩,17890,17630,1.68,-1.45
7.0_early,all,036170,에이치엠넥스,5410,5080,5.18,-6.1
7.0_early,all,314130,지놈앤컴퍼니,8610,8750,8.71,1.63
7.0_early,all,073490,이노와이어리스,40900,40000,3.06,-2.2
7.0_early,all,272110,케이엔제이,38900,37700,2.31,-3.08
7.0_early,all,000390,삼화페인트,11000,10940,7.18,-0.55
7.0_early,all,056090,시지메드텍,2805,2880,5.17,2.67
7.0_early,all,042370,비츠로테크,10820,11320,20.06,4.62
7.0_early,all,005010,휴스틸,4910,5120,5.7,4.28
7.0_early,all,361390,제노코,28800,29750,5.73,3.3
7.0_early,all,112290,와이씨켐,27700,27250,2.53,-1.62
7.0_early,all,085910,네오티스,16790,19650,18.64,17.03
7.0_early,all,457550,우진엔텍,28250,28800,4.6,1.95
7.0_early,all,160980,싸이맥스,21250,24000,12.94,12.94
7.0_early,all,289930,웨이비스,19250,19450,3.79,1.04
7.0_early,all,053690,한미글로벌,20100,21200,6.47,5.47
7.0_early,all,118990,모트렉스,8510,9080,12.81,6.7
7.0_early,all,388050,지투파워,11590,11720,5.26,1.12
7.0_early,all,321370,센서뷰,4400,4005,1.93,-8.98
7.0_early,all,078150,HB테크놀러지,2150,2230,5.58,3.72
7.0_early,all,380540,옵티코어,4360,4230,2.75,-2.98
7.0_early,all,389030,지니너스,5700,6050,8.77,6.14
7.0_early,all,432720,퀄리타스반도체,13700,14230,15.18,3.87
7.0_early,all,235980,메드팩토,5360,5820,29.85,8.58
7.0_early,all,052710,아모텍,12920,13530,10.29,4.72
7.0_early,all,123330,제닉,26500,24600,3.4,-7.17
7.0_early,all,307180,아이엘,4940,5720,19.43,15.79
7.0_early,all,037350,성도이엔지,10910,12250,16.04,12.28
7.0_early,all,000440,중앙에너비스,32450,28700,-3.7,-11.56
7.0_early,all,126730,코칩,19100,20100,9.95,5.24
7.0_early,all,234690,녹십자웰빙,9100,9900,14.29,8.79
7.0_early,all,011700,한신기계,4970,5150,6.44,3.62
7.0_early,all,048530,인트론바이오,4690,4870,9.59,3.84
7.0_early,all,417840,저스템,6560,7160,16.16,9.15
7.0_early,all,005860,한일사료,4390,4000,-2.62,-8.88
7.0_early,all,065450,빅텍,5000,5040,2.4,0.8
7.0_early,all,005870,휴니드,8600,9030,7.21,5.0
7.0_early,all,307930,컴퍼니케이,6950,7680,17.41,10.5
7.0_early,all,065170,비엘팜텍,4745,4255,7.06,-10.33
7.0_early,all,396470,워트,6800,7080,13.68,4.12
