code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority,entry1,entry2,stop_calc,target1,target2,risk,rr,entry_gap_pct,entry_status,entry_comment,status_order
141080,리가켐바이오,213000,8,5.97,19.86,85236636000,1,1,0,1,1,0,5.1_swing,all_fallback,3,210444.0,207675.0,201444.75,225780.0,238560.0,8999.25,1.7,1.2,WATCH,관찰 필요,1
89980,상아프론테크,25750,8,12.45,8.88,6385768250,1,1,0,1,1,0,5.1_swing,all_fallback,3,25441.0,25106.25,24353.06,27295.0,28840.0,1087.94,1.7,1.2,WATCH,관찰 필요,1
17670,SK텔레콤,78800,7,5.07,-3.31,101064309600,1,1,0,1,1,0,5.1_swing,all_fallback,3,77854.4,76830.0,74525.1,83528.0,88256.0,3329.3,1.7,1.2,WATCH,관찰 필요,1
417500,제이아이테크,5910,7,21.73,62.36,8159322360,1,1,0,1,1,0,5.1_swing,all_fallback,3,5839.08,5762.25,5589.38,6264.6,6619.2,249.7,1.7,1.2,WATCH,관찰 필요,1
12750,에스원,88900,7,6.98,-1.77,6086449600,1,1,0,1,1,0,5.1_swing,all_fallback,3,87833.2,86677.5,84077.18,94234.0,99568.0,3756.02,1.7,1.2,WATCH,관찰 필요,1
43260,성호전자,45000,7,-10.71,113.27,101546145000,1,1,0,0,1,0,5.0_stable,all_fallback,4,44010.0,43200.0,41904.0,47475.0,49500.0,2106.0,1.65,2.2,WATCH,관찰 필요,1
38500,삼표시멘트,17370,7,-4.56,23.37,38135053350,1,1,0,0,1,0,5.0_stable,all_fallback,4,16987.86,16675.2,16174.94,18325.35,19107.0,812.92,1.65,2.2,WATCH,관찰 필요,1
234340,헥토파이낸셜,40000,7,2.96,50.94,31437120000,1,1,0,0,1,0,5.0_stable,all_fallback,4,39120.0,38400.0,37248.0,42200.0,44000.0,1872.0,1.65,2.2,WATCH,관찰 필요,1
138080,오이솔루션,33900,7,-5.44,85.35,30969582300,1,1,0,0,1,0,5.0_stable,all_fallback,4,33154.2,32544.0,31567.68,35764.5,37290.0,1586.52,1.65,2.2,WATCH,관찰 필요,1
448900,한국피아이엠,120700,7,0.58,50.5,19093050200,1,1,0,0,1,0,5.0_stable,all_fallback,4,118044.6,115872.0,112395.84,127338.5,132770.0,5648.76,1.65,2.2,WATCH,관찰 필요,1
230240,에치에프알,27000,7,-5.43,53.58,12369969000,1,1,0,0,1,0,5.0_stable,all_fallback,4,26406.0,25920.0,25142.4,28485.0,29700.0,1263.6,1.65,2.2,WATCH,관찰 필요,1
126340,비나텍,143700,7,-5.02,24.96,11818750200,1,1,0,0,1,0,5.0_stable,all_fallback,4,140538.6,137952.0,133813.44,151603.5,158070.0,6725.16,1.65,2.2,WATCH,관찰 필요,1
73490,이노와이어리스,42350,7,-3.86,18.79,10105895800,1,1,0,0,1,0,5.0_stable,all_fallback,4,41418.3,40656.0,39436.32,44679.25,46585.0,1981.98,1.65,2.2,WATCH,관찰 필요,1
9290,광동제약,9230,7,2.33,15.38,6221638410,1,1,0,0,1,0,5.1_swing,all_fallback,3,9026.94,8860.8,8594.98,9737.65,10153.0,431.96,1.65,2.2,WATCH,관찰 필요,1
127120,제이에스링크,40200,7,-4.06,30.94,5392307400,1,1,0,0,1,0,5.1_swing,all_fallback,3,39315.6,38592.0,37434.24,42411.0,44220.0,1881.36,1.65,2.2,WATCH,관찰 필요,1
365270,큐라클,18430,7,-1.18,24.61,4876780730,1,1,0,0,1,0,5.1_swing,all_fallback,3,18024.54,17692.8,17162.02,19443.65,20273.0,862.52,1.65,2.2,WATCH,관찰 필요,1
123330,제닉,24950,7,-5.31,16.59,4810809100,1,1,0,0,1,0,5.1_swing,all_fallback,3,24401.1,23952.0,23233.44,26322.25,27445.0,1167.66,1.65,2.2,WATCH,관찰 필요,1
88800,에이스테크,3465,7,-3.75,15.5,4587413985,1,1,0,0,1,0,5.1_swing,all_fallback,3,3388.77,3326.4,3226.61,3655.57,3811.5,162.16,1.65,2.2,WATCH,관찰 필요,1
150,두산,1186000,7,7.92,19.8,88479158000,1,1,0,0,1,0,5.0_stable,all_fallback,4,1156350.0,1132630.0,1098651.1,1251230.0,1304600.0,57698.9,1.64,2.5,WATCH,관찰 필요,1
117580,대성에너지,11140,7,5.19,33.57,63004264060,1,1,0,0,1,0,5.0_stable,all_fallback,4,10861.5,10638.7,10319.54,11752.7,12254.0,541.96,1.64,2.5,WATCH,관찰 필요,1
31980,피에스케이홀딩스,111400,7,8.37,24.47,20893292800,1,1,0,0,1,0,5.0_stable,all_fallback,4,108615.0,106387.0,103195.39,117527.0,122540.0,5419.61,1.64,2.5,WATCH,관찰 필요,1
37350,성도이엔지,12390,7,14.19,63.89,6109199250,1,1,0,0,1,0,5.1_swing,all_fallback,3,12080.25,11832.45,11477.48,13071.45,13629.0,602.77,1.64,2.5,WATCH,관찰 필요,1
265740,엔에프씨,9000,7,8.43,33.33,3682089000,1,1,0,0,1,0,5.1_swing,all_fallback,3,8775.0,8595.0,8337.15,9495.0,9900.0,437.85,1.64,2.5,WATCH,관찰 필요,1
457550,우진엔텍,30450,8,6.65,5.36,25183215750,1,1,1,0,1,0,5.1_swing,all_fallback,3,29688.75,29079.75,28207.36,31820.25,33190.5,1481.39,1.44,2.5,WATCH,관찰 필요,1
11700,한신기계,5260,8,6.37,5.62,21630435000,1,1,1,0,1,0,5.1_swing,all_fallback,3,5128.5,5023.3,4872.6,5496.7,5733.4,255.9,1.44,2.5,WATCH,관찰 필요,1
16360,삼성증권,102300,7,7.35,-8.25,138250368300,1,1,1,0,1,0,5.0_stable,all_fallback,4,99742.5,97696.5,94765.6,106903.5,111507.0,4976.9,1.44,2.5,WATCH,관찰 필요,1
3530,한화투자증권,7920,7,10.77,-17.15,129516282720,1,1,1,0,1,0,5.0_stable,all_fallback,4,7722.0,7563.6,7336.69,8276.4,8632.8,385.31,1.44,2.5,WATCH,관찰 필요,1
28050,삼성E&A,35300,7,7.62,1.0,118505241700,1,1,1,0,1,0,5.0_stable,all_fallback,4,34417.5,33711.5,32700.15,36888.5,38477.0,1717.35,1.44,2.5,WATCH,관찰 필요,1
3490,대한항공,26350,7,8.44,3.74,96433648350,1,1,0,0,1,0,5.1_swing,all_fallback,3,25691.25,25164.25,24409.32,27535.75,28721.5,1281.93,1.44,2.5,WATCH,관찰 필요,1
39490,키움증권,460500,7,7.34,-5.54,88074309000,1,1,1,0,1,0,5.0_stable,all_fallback,4,448987.5,439777.5,426584.17,481222.5,501945.0,22403.33,1.44,2.5,WATCH,관찰 필요,1
128940,한미약품,560000,7,12.79,-9.82,70468160000,1,1,1,0,1,0,5.1_swing,all_fallback,3,546000.0,534800.0,518756.0,585200.0,610400.0,27244.0,1.44,2.5,WATCH,관찰 필요,1
377300,카카오페이,64300,7,10.48,-0.62,60853455700,1,1,1,0,1,0,5.0_stable,all_fallback,4,62692.5,61406.5,59564.31,67193.5,70087.0,3128.19,1.44,2.5,WATCH,관찰 필요,1
240810,원익IPS,125000,7,5.04,6.93,53435500000,1,1,0,0,1,0,5.0_stable,all_fallback,4,121875.0,119375.0,115793.75,130625.0,136250.0,6081.25,1.44,2.5,WATCH,관찰 필요,1
71055,한국금융지주우,172000,7,6.24,-5.81,48780748000,1,1,1,0,1,0,5.0_stable,all_fallback,4,167700.0,164260.0,159332.2,179740.0,187480.0,8367.8,1.44,2.5,WATCH,관찰 필요,1
14620,성광벤드,37200,7,5.08,-7.0,43837930800,1,1,1,0,1,0,5.0_stable,all_fallback,4,36270.0,35526.0,34460.22,38874.0,40548.0,1809.78,1.44,2.5,WATCH,관찰 필요,1
139480,이마트,100700,7,7.47,-9.69,40205784100,1,1,1,0,1,0,5.0_stable,all_fallback,4,98182.5,96168.5,93283.44,105231.5,109763.0,4899.06,1.44,2.5,WATCH,관찰 필요,1
90430,아모레퍼시픽,140800,7,7.48,-12.76,39693913600,1,1,1,0,1,0,5.1_swing,all_fallback,3,137280.0,134464.0,130430.08,147136.0,153472.0,6849.92,1.44,2.5,WATCH,관찰 필요,1
78930,GS,69000,7,8.15,-5.74,38898957000,1,1,1,0,1,0,5.0_stable,all_fallback,4,67275.0,65895.0,63918.15,72105.0,75210.0,3356.85,1.44,2.5,WATCH,관찰 필요,1
62040,산일전기,159200,7,13.23,8.82,36154160800,1,1,0,0,1,0,5.1_swing,all_fallback,3,155220.0,152036.0,147474.92,166364.0,173528.0,7745.08,1.44,2.5,WATCH,관찰 필요,1
388210,씨엠티엑스,151200,7,12.5,5.29,26040268800,1,1,0,0,1,0,5.1_swing,all_fallback,3,147420.0,144396.0,140064.12,158004.0,164808.0,7355.88,1.44,2.5,WATCH,관찰 필요,1
318060,그래피,50900,7,15.68,-1.55,25212042500,1,1,1,0,1,0,5.1_swing,all_fallback,3,49627.5,48609.5,47151.21,53190.5,55481.0,2476.29,1.44,2.5,WATCH,관찰 필요,1
489500,엘케이켐,38700,7,11.69,-21.82,16986281400,1,1,1,0,1,0,5.1_swing,all_fallback,3,37732.5,36958.5,35849.75,40441.5,42183.0,1882.75,1.44,2.5,WATCH,관찰 필요,1
199820,제일일렉트릭,11840,7,16.42,10.45,13267347520,1,1,0,0,1,0,5.1_swing,all_fallback,3,11544.0,11307.2,10967.98,12372.8,12905.6,576.02,1.44,2.5,WATCH,관찰 필요,1
308430,셀비온,30900,7,15.08,-21.57,11087105400,1,1,1,0,1,0,5.1_swing,all_fallback,3,30127.5,29509.5,28624.22,32290.5,33681.0,1503.28,1.44,2.5,WATCH,관찰 필요,1
204620,글로벌텍스프리,4830,7,13.65,-6.21,10901314830,1,1,1,0,1,0,5.1_swing,all_fallback,3,4709.25,4612.65,4474.27,5047.35,5264.7,234.98,1.44,2.5,WATCH,관찰 필요,1
475960,토모큐브,59300,7,8.61,7.23,9587327500,1,1,0,0,1,0,5.1_swing,all_fallback,3,57817.5,56631.5,54932.56,61968.5,64637.0,2884.94,1.44,2.5,WATCH,관찰 필요,1
5440,현대지에프홀딩스,15630,7,7.05,7.79,8918384220,1,1,0,0,1,0,5.1_swing,all_fallback,3,15239.25,14926.65,14478.85,16333.35,17036.7,760.4,1.44,2.5,WATCH,관찰 필요,1
4140,동방,2930,7,11.2,9.74,7811561660,1,1,0,0,1,0,5.1_swing,all_fallback,3,2856.75,2798.15,2714.21,3061.85,3193.7,142.54,1.44,2.5,WATCH,관찰 필요,1
670,영풍,60200,7,15.33,1.35,7407730400,1,1,1,0,1,0,5.1_swing,all_fallback,3,58695.0,57491.0,55766.27,62909.0,65618.0,2928.73,1.44,2.5,WATCH,관찰 필요,1
32190,다우데이타,25900,7,7.69,-5.99,7343478800,1,1,1,0,1,0,5.1_swing,all_fallback,3,25252.5,24734.5,23992.47,27065.5,28231.0,1260.03,1.44,2.5,WATCH,관찰 필요,1
365330,에스와이스틸텍,3710,7,9.12,-6.08,5316352090,1,1,1,0,1,0,5.1_swing,all_fallback,3,3617.25,3543.05,3436.76,3876.95,4043.9,180.49,1.44,2.5,WATCH,관찰 필요,1
460860,동국제강,9900,7,6.8,13.92,3389522400,1,1,0,0,1,0,5.1_swing,all_fallback,3,9652.5,9454.5,9170.86,10345.5,10791.0,481.64,1.44,2.5,WATCH,관찰 필요,1
47050,포스코인터내셔널,77000,8,4.48,11.27,132738683000,1,1,1,0,1,0,5.0_stable,all_fallback,4,75845.0,74690.0,72449.3,80465.0,83930.0,3395.7,1.36,1.5,WATCH,관찰 필요,1
13030,하이록코리아,38000,8,1.6,8.11,5295452000,1,1,1,0,1,0,5.1_swing,all_fallback,3,37430.0,36860.0,35754.2,39710.0,41420.0,1675.8,1.36,1.5,WATCH,관찰 필요,1
94820,일진파워,18990,7,-0.63,-3.6,32674991580,1,1,1,0,1,0,5.1_swing,all_fallback,3,18705.15,18420.3,17867.69,19844.55,20699.1,837.46,1.36,1.5,WATCH,관찰 필요,1
253590,네오셈,19100,7,-3.09,13.96,26313306000,1,1,0,0,1,0,5.0_stable,all_fallback,4,18813.5,18527.0,17971.19,19959.5,20819.0,842.31,1.36,1.5,WATCH,관찰 필요,1
8830,대동기어,21750,7,2.11,-14.03,24960017250,1,1,1,0,1,0,5.1_swing,all_fallback,3,21423.75,21097.5,20464.58,22728.75,23707.5,959.17,1.36,1.5,WATCH,관찰 필요,1
15750,성우하이텍,9490,7,-10.3,10.74,11709521200,1,1,0,0,1,0,5.0_stable,all_fallback,4,9347.65,9205.3,8929.14,9917.05,10344.1,418.51,1.36,1.5,WATCH,관찰 필요,1
200710,에이디테크놀로지,47700,7,-0.31,11.45,8443329300,1,1,0,0,1,0,5.1_swing,all_fallback,3,46984.5,46269.0,44880.93,49846.5,51993.0,2103.57,1.36,1.5,WATCH,관찰 필요,1
432720,퀄리타스반도체,14350,7,2.5,11.24,7553395150,1,1,0,0,1,0,5.1_swing,all_fallback,3,14134.75,13919.5,13501.91,14995.75,15641.5,632.84,1.36,1.5,WATCH,관찰 필요,1
475230,엔알비,24750,7,2.27,3.34,6947003250,0,1,1,0,1,0,5.1_swing,all_fallback,3,24378.75,24007.5,23287.27,25863.75,26977.5,1091.48,1.36,1.5,WATCH,관찰 필요,1
336370,솔루스첨단소재,8670,7,2.85,-8.64,3927830790,1,1,1,0,1,0,5.1_swing,all_fallback,3,8539.95,8409.9,8157.6,9060.15,9450.3,382.35,1.36,1.5,WATCH,관찰 필요,1
36890,진성티이씨,17020,7,-3.84,5.0,3826572560,1,1,0,0,1,0,5.1_swing,all_fallback,3,16764.7,16509.4,16014.12,17785.9,18551.8,750.58,1.36,1.5,WATCH,관찰 필요,1
9900,명신산업,10480,7,-5.42,12.45,3629926160,1,1,0,0,1,0,5.1_swing,all_fallback,3,10322.8,10165.6,9860.63,10951.6,11423.2,462.17,1.36,1.5,WATCH,관찰 필요,1
16380,KG스틸,5920,7,4.41,-1.82,3370321120,1,1,1,0,1,0,5.1_swing,all_fallback,3,5831.2,5742.4,5570.13,6186.4,6452.8,261.07,1.36,1.5,WATCH,관찰 필요,1
59120,아진엑스텍,7760,7,3.19,4.86,3209380800,1,1,0,0,1,0,5.1_swing,all_fallback,3,7643.6,7527.2,7301.38,8109.2,8458.4,342.22,1.36,1.5,WATCH,관찰 필요,1
